id,Moeda,Preço,1h,24h,7d,30d,Volume 24h,Capitalização de Mercado,FDV,Cap/FDV
163.0,TrueUSD  TUSD,"R$ 5,67",0.0%,0.0%,0.4%,0.0%,R$ 157.654.831,R$ 2.809.031.984,R$ 2.809.031.984,10.0
164.0,Reserve Rights  RSR,"R$ 0,0484",0.1%,2.4%,0.2%,6.9%,R$ 100.602.805,R$ 2.779.952.162,R$ 4.841.653.171,57.0
165.0,Starknet  STRK,"R$ 0,8898",0.7%,4.3%,1.8%,0.6%,R$ 171.604.001,R$ 2.765.115.588,R$ 8.897.083.277,31.0
166.0,Aerodrome Finance  AERO,"R$ 3,35",0.1%,3.7%,6.7%,7.2%,R$ 151.503.718,R$ 2.749.113.498,R$ 5.458.766.025,5.0
167.0,KAITO  KAITO,"R$ 11,33",1.0%,8.3%,5.6%,101.4%,R$ 584.404.190,R$ 2.735.008.206,R$ 11.330.298.661,24.0
168.0,Aethir  ATH,"R$ 0,2998",1.0%,13.5%,7.0%,76.7%,R$ 262.085.701,R$ 2.723.087.435,R$ 12.589.297.115,22.0
169.0,Arweave  AR,"R$ 41,18",0.5%,2.3%,0.9%,2.0%,R$ 116.018.013,R$ 2.700.473.447,R$ 2.700.473.447,10.0
170.0,pumpBTC  PUMPBTC,R$ 599.840,0.1%,0.9%,4.8%,16.7%,"R$ 17.089,29",R$ 2.621.378.712,R$ 2.621.378.712,10.0
171.0,Wrapped HYPE  WHYPE,"R$ 210,39",2.6%,3.8%,42.0%,106.7%,R$ 82.300.015,R$ 2.612.732.289,R$ 2.612.732.289,10.0
172.0,NEO  NEO,"R$ 36,88",0.1%,2.6%,0.1%,2.0%,R$ 146.348.238,R$ 2.602.004.138,R$ 3.689.216.132,71.0
173.0,Wormhole  W,"R$ 0,5647",1.2%,6.0%,6.0%,11.7%,R$ 178.389.979,R$ 2.593.119.630,R$ 5.640.532.911,46.0
174.0,Popcat  POPCAT,"R$ 2,63",0.5%,3.0%,5.5%,16.5%,R$ 412.916.760,R$ 2.580.239.464,R$ 2.580.239.464,10.0
177.0,Ronin  RON,"R$ 3,94",0.4%,6.7%,0.2%,21.1%,R$ 121.111.284,R$ 2.579.186.291,R$ 3.942.265.103,65.0
175.0,dYdX  DYDX,"R$ 3,32",0.8%,0.4%,8.8%,12.1%,R$ 122.566.951,R$ 2.577.800.569,R$ 3.020.547.800,85.0
176.0,Bridged USDC (Polygon PoS Bridge)  USDC.E,"R$ 5,67",0.0%,0.0%,0.0%,0.0%,R$ 86.375.936,R$ 2.577.546.967,R$ 2.577.546.967,10.0
178.0,Axie Infinity  AXS,"R$ 15,91",0.3%,2.7%,6.2%,8.0%,R$ 124.296.609,R$ 2.571.197.417,R$ 4.300.526.901,6.0
179.0,Kava  KAVA,"R$ 2,37",0.7%,0.4%,2.1%,9.1%,R$ 42.974.827,R$ 2.570.209.732,R$ 2.570.209.732,10.0
180.0,Mog Coin  MOG,"R$ 0,056562",0.3%,3.7%,6.4%,74.1%,R$ 136.443.007,R$ 2.562.988.436,R$ 2.562.988.436,10.0
181.0,SyrupUSDC  SYRUPUSDC,"R$ 6,25",0.0%,0.1%,0.1%,0.5%,R$ 4.032.943,R$ 2.557.413.362,R$ 2.557.413.362,10.0
182.0,Maple Finance  SYRUP,"R$ 2,34",1.6%,9.6%,23.6%,159.6%,R$ 424.880.513,R$ 2.532.271.881,R$ 2.812.663.857,9.0
183.0,Beldex  BDX,"R$ 0,3539",0.2%,2.1%,4.2%,7.4%,R$ 20.444.533,R$ 2.528.814.621,R$ 3.515.570.610,72.0
184.0,Conflux  CFX,"R$ 0,4929",0.4%,3.1%,2.1%,8.9%,R$ 130.711.668,R$ 2.499.576.312,R$ 2.781.987.335,9.0
185.0,Eigenlayer  EIGEN,"R$ 8,15",1.0%,8.7%,4.5%,43.9%,R$ 522.832.222,R$ 2.480.521.561,R$ 14.078.689.262,18.0
186.0,eCash  XEC,"R$ 0,0001245",0.1%,1.8%,2.6%,7.5%,R$ 106.995.785,R$ 2.472.937.684,R$ 2.472.996.023,10.0
187.0,DeepBook  DEEP,"R$ 0,9807",0.1%,3.1%,5.6%,2.2%,R$ 153.627.291,R$ 2.446.751.678,R$ 9.787.006.713,25.0
189.0,APENFT  NFT,"R$ 0,052461",0.4%,0.0%,0.3%,1.6%,R$ 357.436.574,R$ 2.437.014.485,R$ 2.461.343.427,99.0
188.0,Movement  MOVE,"R$ 0,9554",0.2%,2.7%,7.5%,31.5%,R$ 311.414.722,R$ 2.436.713.280,R$ 9.555.738.352,26.0
190.0,Chiliz  CHZ,"R$ 0,2464",0.2%,2.0%,0.7%,2.6%,R$ 191.848.813,R$ 2.369.411.364,R$ 2.369.411.364,10.0
191.0,Telcoin  TEL,"R$ 0,02572",0.5%,1.3%,9.9%,23.5%,R$ 12.207.321,R$ 2.363.937.234,R$ 2.572.302.294,92.0
193.0,Zebec Network  ZBCN,"R$ 0,02914",1.6%,24.2%,173.4%,410.5%,R$ 648.783.050,R$ 2.358.163.595,R$ 2.914.481.560,81.0
192.0,Akash Network  AKT,"R$ 8,67",0.2%,3.6%,0.7%,19.9%,R$ 53.084.889,R$ 2.354.299.701,R$ 2.357.324.781,10.0
194.0,Circle USYC  USYC,"R$ 6,21",-,-,-,-,R$ 620.892,R$ 2.331.610.344,R$ 2.331.610.344,10.0
195.0,USDB  USDB,"R$ 5,67",0.1%,0.3%,0.6%,0.1%,R$ 5.810.460,R$ 2.304.077.506,R$ 2.304.077.506,10.0
196.0,MimbleWimbleCoin  MWC,"R$ 208,86",0.1%,1.9%,7.8%,29.3%,R$ 1.515.361,R$ 2.294.043.575,R$ 2.294.077.280,10.0
198.0,Mantle Bridged USDT (Mantle)  USDT,"R$ 5,67",0.1%,0.1%,0.2%,0.0%,R$ 3.159.041,R$ 2.276.335.224,R$ 2.276.335.224,10.0
197.0,Morpho  MORPHO,"R$ 8,34",0.1%,1.2%,10.2%,16.4%,R$ 53.696.459,R$ 2.273.650.038,R$ 8.342.254.686,27.0
199.0,Beam  BEAM,"R$ 0,04329",0.3%,4.0%,3.5%,6.6%,R$ 96.876.020,R$ 2.268.398.943,R$ 2.562.098.859,89.0
200.0,ether.fi Staked ETH  EETH,"R$ 14.407,71",0.2%,1.0%,1.4%,40.8%,R$ 187.716,R$ 2.264.389.436,R$ 37.256.963.362,6.0
201.0,Staked HYPE  STHYPE,"R$ 210,35",2.7%,3.8%,42.0%,106.7%,R$ 10.337.691,R$ 2.226.876.165,R$ 2.226.876.165,10.0
202.0,Ether.fi  ETHFI,"R$ 6,86",0.8%,3.9%,6.1%,100.0%,R$ 540.814.566,R$ 2.214.224.987,R$ 6.861.461.108,32.0
203.0,Amp  AMP,"R$ 0,02605",0.1%,1.0%,0.7%,10.2%,R$ 66.221.355,R$ 2.194.299.422,R$ 2.596.468.986,85.0
204.0,Falcon USD  USDF,"R$ 5,67",0.0%,0.0%,0.0%,0.0%,R$ 20.706.609,R$ 2.178.444.099,R$ 2.178.444.099,10.0
205.0,Plume  PLUME,"R$ 0,8868",0.2%,1.5%,8.8%,6.9%,R$ 128.361.932,R$ 2.158.189.672,R$ 8.869.272.625,24.0
206.0,Compound  COMP,"R$ 237,45",0.3%,1.5%,1.7%,4.3%,R$ 167.008.061,R$ 2.156.507.197,R$ 2.374.222.387,91.0
207.0,MANTRA  OM,"R$ 2,21",0.4%,0.5%,0.4%,25.2%,R$ 370.612.296,R$ 2.139.606.539,R$ 3.701.287.460,58.0
208.0,USDD  USDD,"R$ 5,67",0.0%,0.0%,0.1%,0.0%,R$ 176.861.982,R$ 2.131.724.168,R$ 2.131.724.168,10.0
209.0,Stader ETHx  ETHX,"R$ 15.201,92",0.1%,1.1%,0.6%,40.6%,"R$ 49.558,35",R$ 2.113.073.098,R$ 2.113.073.098,10.0
210.0,Sun Token  SUN,"R$ 0,1095",0.3%,0.2%,2.5%,8.9%,R$ 159.978.039,R$ 2.109.064.826,R$ 2.179.533.492,97.0
211.0,SuperVerse  SUPER,"R$ 4,66",0.7%,8.1%,6.3%,19.1%,R$ 93.237.087,R$ 2.104.100.311,R$ 4.658.225.119,45.0
212.0,Ether.fi Staked BTC  EBTC,R$ 617.302,0.4%,1.7%,4.9%,15.5%,R$ 1.478.615,R$ 2.089.378.642,R$ 2.089.378.642,10.0
213.0,Turbo  TURBO,"R$ 0,02958",0.3%,5.6%,1.3%,6.3%,R$ 243.781.610,R$ 2.041.539.605,R$ 2.041.539.605,10.0
214.0,Polygon Bridged WBTC (Polygon POS)  WBTC,R$ 619.583,0.2%,1.8%,4.2%,16.0%,R$ 32.344.515,R$ 1.998.517.026,R$ 1.998.517.026,10.0
216.0,JUST  JST,"R$ 0,2007",0.1%,1.0%,0.9%,8.8%,R$ 187.188.490,R$ 1.986.451.737,R$ 1.986.451.737,10.0
217.0,Coinbase Wrapped Staked ETH  CBETH,"R$ 15.852,73",0.1%,1.0%,1.1%,41.3%,R$ 21.426.089,R$ 1.985.993.346,R$ 5.918.212.558,34.0
215.0,cat in a dogs world  MEW,"R$ 0,02231",0.0%,3.3%,18.9%,37.3%,R$ 288.657.212,R$ 1.982.910.422,R$ 1.982.910.422,10.0
218.0,Gnosis  GNO,"R$ 749,91",0.2%,0.1%,0.4%,16.7%,R$ 67.270.157,R$ 1.978.954.985,R$ 2.249.162.637,88.0
219.0,Polygon  MATIC,"R$ 1,30",0.3%,0.0%,1.6%,7.3%,R$ 13.892.409,R$ 1.977.733.831,R$ 13.042.546.124,15.0
220.0,Trust Wallet  TWT,"R$ 4,73",0.4%,0.8%,0.2%,0.3%,R$ 37.287.571,R$ 1.969.250.691,R$ 4.726.391.848,42.0
221.0,Terra  LUNC,"R$ 0,0003518",0.1%,3.6%,1.1%,4.9%,R$ 62.890.400,R$ 1.921.465.252,R$ 2.285.986.851,84.0
222.0,Berachain  BERA,"R$ 16,01",0.6%,1.7%,9.1%,23.7%,R$ 162.488.717,R$ 1.916.907.295,R$ 8.044.073.609,24.0
223.0,Swell Ethereum  SWETH,"R$ 15.716,66",0.3%,1.0%,1.3%,41.3%,R$ 506.894,R$ 1.906.793.568,R$ 1.906.846.731,10.0
224.0,Axelar  AXL,"R$ 2,01",0.1%,2.0%,4.4%,4.5%,R$ 58.097.276,R$ 1.894.548.673,R$ 2.402.695.465,79.0
225.0,Safe  SAFE,"R$ 3,22",0.9%,7.0%,15.3%,23.5%,R$ 94.091.181,R$ 1.866.041.378,R$ 3.215.753.119,58.0
226.0,Cheems Token  CHEEMS,"R$ 0,059133",0.7%,2.5%,1.8%,14.7%,R$ 25.587.047,R$ 1.860.197.877,R$ 1.860.197.877,10.0
227.0,Binance-Peg BUSD  BUSD,"R$ 5,67",0.0%,0.0%,0.0%,0.2%,R$ 22.814.467,R$ 1.833.349.215,R$ 1.833.349.215,10.0
228.0,ai16z  AI16Z,"R$ 1,66",0.6%,9.4%,4.4%,22.4%,R$ 624.397.165,R$ 1.830.987.614,R$ 1.830.987.614,10.0
229.0,Polygon PoS Bridged WETH (Polygon POS)  WETH,"R$ 14.421,99",0.3%,1.0%,1.1%,40.8%,R$ 76.464.898,R$ 1.819.717.846,R$ 1.819.717.846,10.0
230.0,1inch  1INCH,"R$ 1,30",0.4%,3.7%,2.6%,12.8%,R$ 121.253.750,R$ 1.801.212.078,R$ 1.947.322.134,92.0
231.0,Wrapped AVAX  WAVAX,"R$ 130,96",0.1%,3.2%,3.3%,4.9%,R$ 184.636.194,R$ 1.794.877.606,R$ 1.794.877.606,10.0
232.0,Peanut the Squirrel  PNUT,"R$ 1,79",0.6%,1.7%,5.8%,68.9%,R$ 1.037.856.993,R$ 1.794.754.603,R$ 1.794.754.603,10.0
233.0,Legacy Frax Dollar  FRAX,"R$ 5,67",0.1%,0.0%,0.0%,0.0%,R$ 17.744.314,R$ 1.786.153.210,R$ 1.786.153.210,10.0
234.0,Olympus  OHM,"R$ 109,06",0.3%,0.5%,2.8%,11.2%,R$ 1.988.330,R$ 1.785.620.493,R$ 2.242.060.358,8.0
235.0,Keeta  KTA,"R$ 4,44",1.0%,2.1%,2.2%,456.1%,R$ 56.705.281,R$ 1.776.573.994,R$ 4.441.434.986,4.0
236.0,Creditcoin  CTC,"R$ 3,92",0.3%,3.0%,1.7%,3.6%,R$ 39.436.634,R$ 1.763.362.932,R$ 2.354.205.522,75.0
237.0,Ripple USD  RLUSD,"R$ 5,67",0.0%,0.0%,0.1%,0.0%,R$ 308.134.693,R$ 1.760.744.834,R$ 1.760.744.834,10.0
238.0,Bybit Staked SOL  BBSOL,"R$ 1.073,16",0.3%,1.8%,5.4%,18.1%,R$ 3.176.947,R$ 1.756.867.944,R$ 1.756.867.944,10.0
239.0,Frax Ether  FRXETH,"R$ 14.420,84",0.0%,1.2%,1.2%,41.3%,R$ 1.549.053,R$ 1.747.722.914,R$ 1.747.722.914,10.0
240.0,Liquid Staked ETH  LSETH,"R$ 15.567,77",0.1%,1.0%,1.4%,41.2%,R$ 10.443.566,R$ 1.721.049.988,R$ 1.721.049.988,10.0
241.0,Mina Protocol  MINA,"R$ 1,39",0.5%,1.9%,2.6%,2.7%,R$ 82.069.252,R$ 1.716.648.046,R$ 1.716.650.050,10.0
242.0,Kusama  KSM,"R$ 103,52",0.4%,2.2%,0.8%,11.8%,R$ 50.317.239,R$ 1.713.226.592,R$ 1.713.226.592,10.0
243.0,Frax (prev. FXS)  FRAX,"R$ 18,84",3.2%,10.1%,13.2%,33.8%,R$ 111.066.457,R$ 1.708.651.132,R$ 1.877.297.559,91.0
244.0,LayerZero  ZRO,"R$ 15,30",0.7%,4.1%,2.1%,8.6%,R$ 219.266.016,R$ 1.700.853.751,R$ 15.301.935.011,11.0
245.0,Toshi  TOSHI,"R$ 0,004016",0.2%,11.2%,1.9%,69.2%,R$ 138.311.348,R$ 1.689.311.957,R$ 1.689.311.957,10.0
246.0,Dash  DASH,"R$ 133,25",0.6%,1.6%,0.4%,4.4%,R$ 163.234.240,R$ 1.634.979.494,R$ 1.636.379.661,10.0
247.0,Drift Staked SOL  DSOL,"R$ 1.107,00",0.2%,1.9%,5.7%,18.4%,R$ 966.898,R$ 1.630.876.182,R$ 1.630.876.182,10.0
248.0,Arkham  ARKM,"R$ 3,80",0.4%,5.0%,3.3%,8.5%,R$ 412.624.815,R$ 1.612.929.436,R$ 3.804.765.088,42.0
249.0,cWBTC  CWBTC,"R$ 12.456,09",0.3%,1.8%,3.7%,15.9%,"R$ 0,00",R$ 1.603.114.203,R$ 1.603.114.203,10.0
250.0,Quorium  QGOLD,"R$ 18.949,23",0.0%,67.0%,4.3%,0.6%,"R$ 30.065,63",R$ 1.591.804.575,R$ 1.591.804.575,10.0
251.0,Aave USDC (Sonic)  ASONUSDC,"R$ 5,66",0.1%,0.1%,0.1%,-,R$ 553.941,R$ 1.587.548.381,R$ 1.587.548.381,10.0
252.0,Global Dollar  USDG,"R$ 5,67",0.0%,0.0%,0.0%,0.0%,R$ 24.382.731,R$ 1.578.593.664,R$ 1.578.593.664,10.0
253.0,SafePal  SFP,"R$ 3,14",0.1%,1.7%,2.7%,5.3%,R$ 23.340.821,R$ 1.567.746.620,R$ 1.567.746.620,10.0
254.0,BENQI Liquid Staked AVAX  SAVAX,"R$ 158,19",0.1%,3.3%,3.3%,5.3%,R$ 3.722.879,R$ 1.561.764.231,R$ 1.561.764.231,10.0
255.0,Baby Doge Coin  BABYDOGE,"R$ 0,08935",1.0%,1.8%,0.7%,14.4%,R$ 118.774.877,R$ 1.559.146.801,R$ 3.926.934.382,4.0
256.0,aBTC  ABTC,R$ 618.674,0.5%,2.3%,3.4%,16.0%,R$ 3.023.399,R$ 1.556.434.499,R$ 1.556.434.499,10.0
257.0,Notcoin  NOT,"R$ 0,0149",0.5%,4.6%,6.1%,1.2%,R$ 158.979.426,R$ 1.527.083.948,R$ 1.527.083.948,10.0
258.0,Convex Finance  CVX,"R$ 18,04",0.1%,4.9%,0.5%,12.4%,R$ 70.907.951,R$ 1.479.504.368,R$ 1.802.579.979,82.0
259.0,Resolv USR  USR,"R$ 5,67",0.0%,0.1%,0.1%,0.0%,R$ 47.291.259,R$ 1.476.154.742,R$ 1.476.154.742,10.0
260.0,Golem  GLM,"R$ 1,48",0.2%,1.1%,2.4%,9.4%,R$ 45.684.983,R$ 1.475.417.973,R$ 1.475.417.973,10.0
261.0,Synthetix Network  SNX,"R$ 4,34",0.2%,2.1%,4.3%,0.1%,R$ 78.011.932,R$ 1.472.851.827,R$ 1.474.689.856,10.0
262.0,Theta Fuel  TFUEL,"R$ 0,2095",0.1%,1.1%,0.2%,2.5%,R$ 13.838.201,R$ 1.456.263.419,R$ 1.456.293.792,10.0
263.0,MX  MX,"R$ 15,39",0.0%,0.6%,1.3%,5.7%,R$ 38.958.981,R$ 1.451.102.759,R$ 6.403.595.285,23.0
264.0,Decred  DCR,"R$ 85,64",0.2%,4.2%,2.8%,5.8%,R$ 19.805.773,R$ 1.439.590.264,R$ 1.439.597.203,10.0
265.0,Treehouse ETH  TETH,"R$ 17.313,45",0.2%,0.8%,0.6%,41.8%,R$ 3.025.461,R$ 1.434.159.277,R$ 1.434.159.277,10.0
266.0,GHO  GHO,"R$ 5,66",0.0%,0.0%,0.0%,0.1%,R$ 73.342.308,R$ 1.421.721.415,R$ 1.421.721.415,10.0
267.0,Moo Deng  MOODENG,"R$ 1,42",0.9%,3.4%,3.9%,460.2%,R$ 1.592.469.114,R$ 1.405.639.391,R$ 1.405.639.391,10.0
268.0,OriginTrail  TRAC,"R$ 2,80",0.5%,9.7%,15.3%,20.3%,R$ 22.720.003,R$ 1.395.568.516,R$ 1.396.834.172,10.0
269.0,Zilliqa  ZIL,"R$ 0,07118",0.6%,3.1%,1.8%,4.7%,R$ 84.289.681,R$ 1.392.046.151,R$ 1.440.620.715,97.0
270.0,Oasis  ROSE,"R$ 0,1876",1.5%,6.1%,0.9%,6.5%,R$ 65.647.244,R$ 1.385.466.911,R$ 1.876.159.990,74.0
271.0,Blur  BLUR,"R$ 0,5758",0.2%,0.8%,4.3%,11.4%,R$ 107.642.762,R$ 1.354.067.584,R$ 1.727.448.510,78.0
272.0,Moca Network  MOCA,"R$ 0,5045",0.0%,1.2%,1.8%,3.4%,R$ 117.566.190,R$ 1.348.418.598,R$ 4.484.173.576,3.0
273.0,EURC  EURC,"R$ 6,45",0.0%,0.2%,1.4%,0.2%,R$ 159.821.964,R$ 1.340.451.602,R$ 1.340.451.602,10.0
274.0,Staked Frax Ether  SFRXETH,"R$ 16.135,89",0.4%,0.6%,0.6%,40.8%,R$ 1.912.955,R$ 1.334.704.878,R$ 1.334.704.878,10.0
275.0,Snek  SNEK,"R$ 0,01787",0.3%,0.7%,0.4%,14.5%,R$ 9.339.270,R$ 1.333.064.172,R$ 1.348.329.962,99.0
276.0,Infrared Bera  IBERA,"R$ 15,67",0.3%,2.6%,11.5%,25.2%,R$ 1.804.453,R$ 1.329.246.578,R$ 1.329.246.578,10.0
277.0,Trip  TRIP,"R$ 45,01",0.2%,1.6%,8.8%,16.7%,"R$ 45.075,06",R$ 1.327.753.057,R$ 4.410.840.664,3.0
278.0,BTSE Token  BTSE,"R$ 8,13",0.1%,1.8%,7.7%,1.4%,R$ 13.643.285,R$ 1.318.060.105,R$ 1.626.617.175,81.0
279.0,Qtum  QTUM,"R$ 12,43",0.0%,0.9%,3.3%,3.5%,R$ 93.410.048,R$ 1.313.456.693,R$ 1.340.349.018,98.0
280.0,Nervos Network  CKB,"R$ 0,02805",0.3%,1.1%,3.7%,4.6%,R$ 53.958.876,R$ 1.306.261.007,R$ 1.327.394.917,98.0
281.0,SwissBorg  BORG,"R$ 1,31",5.7%,5.4%,2.7%,6.6%,R$ 3.528.172,R$ 1.296.957.396,R$ 1.296.957.396,10.0
282.0,CHEX Token  CHEX,"R$ 1,29",0.3%,20.4%,26.1%,11.2%,R$ 19.130.700,R$ 1.292.725.422,R$ 1.292.725.422,10.0
283.0,OpenEden OpenDollar  USDO,"R$ 5,68",0.0%,0.2%,0.7%,0.1%,"R$ 93.793,58",R$ 1.288.831.940,R$ 1.288.831.940,10.0
284.0,ZKsync  ZK,"R$ 0,3489",0.1%,0.8%,8.8%,1.2%,R$ 121.538.629,R$ 1.282.172.941,R$ 7.326.702.521,18.0
285.0,Bridged Ether (StarkGate)  ETH,"R$ 14.410,73",0.0%,0.9%,1.1%,40.8%,R$ 6.324.502,R$ 1.279.956.400,R$ 1.279.956.400,10.0
286.0,Livepeer  LPT,"R$ 30,92",0.6%,4.4%,2.3%,0.2%,R$ 99.830.565,R$ 1.265.941.400,R$ 1.265.941.400,10.0
287.0,Astar  ASTR,"R$ 0,1649",0.2%,1.1%,4.3%,2.7%,R$ 52.824.114,R$ 1.264.210.387,R$ 1.389.198.398,91.0
288.0,Gigachad  GIGA,"R$ 0,1311",0.9%,0.6%,2.7%,0.5%,R$ 24.184.824,R$ 1.256.811.807,R$ 1.256.811.807,10.0
289.0,0x Protocol  ZRX,"R$ 1,48",0.4%,3.2%,3.8%,7.4%,R$ 258.230.038,R$ 1.255.109.604,R$ 1.479.390.251,85.0
290.0,Compounding OpenDollar  CUSDO,"R$ 5,76",0.0%,0.3%,0.8%,0.3%,R$ 98.228.711,R$ 1.249.848.009,R$ 1.249.848.009,10.0
291.0,VeThor  VTHO,"R$ 0,01383",0.1%,1.3%,2.0%,12.1%,R$ 18.821.169,R$ 1.242.175.067,R$ 1.244.341.302,10.0
292.0,ETHPlus  ETH+,"R$ 15.128,86",0.3%,1.0%,1.4%,41.7%,R$ 1.192.189,R$ 1.229.069.056,R$ 1.229.069.056,10.0
293.0,Neiro  NEIRO,"R$ 0,002907",0.2%,1.0%,10.9%,97.4%,R$ 997.897.793,R$ 1.223.124.150,R$ 1.223.124.150,10.0
294.0,Polygon PoS Bridged DAI (Polygon POS)  DAI,"R$ 5,67",0.0%,0.0%,0.0%,0.0%,R$ 28.549.271,R$ 1.220.131.092,R$ 1.220.131.092,10.0
295.0,Venom  VENOM,"R$ 0,5849",0.1%,1.1%,4.6%,26.3%,R$ 3.995.654,R$ 1.215.107.676,R$ 4.264.135.424,28.0
296.0,Launch Coin on Believe  LAUNCHCOIN,"R$ 1,21",3.4%,17.1%,8.0%,12026.4%,R$ 270.442.710,R$ 1.210.601.153,R$ 1.210.601.153,10.0
297.0,Verus  VRSC,"R$ 15,35",0.2%,0.8%,2.3%,6.5%,"R$ 57.036,50",R$ 1.210.241.726,R$ 1.210.280.066,10.0
298.0,Gas  GAS,"R$ 18,47",0.1%,0.8%,0.8%,4.2%,R$ 22.483.194,R$ 1.202.460.866,R$ 1.202.460.866,10.0
299.0,Celo  CELO,"R$ 2,10",0.7%,2.5%,2.5%,6.6%,R$ 110.479.927,R$ 1.199.760.513,R$ 2.102.450.033,57.0
300.0,ORDI  ORDI,"R$ 57,08",0.7%,3.5%,2.5%,15.0%,R$ 439.819.577,R$ 1.198.145.778,R$ 1.198.145.778,10.0
301.0,Basic Attention  BAT,"R$ 0,7905",0.3%,0.2%,5.3%,8.1%,R$ 67.299.421,R$ 1.183.120.852,R$ 1.186.547.319,10.0
302.0,ZetaChain  ZETA,"R$ 1,41",0.3%,2.8%,0.4%,5.4%,R$ 63.818.194,R$ 1.171.639.686,R$ 2.968.263.806,39.0
303.0,Spiko EU T-Bills Money Market Fund  EUTBL,"R$ 6,67",0.1%,0.6%,1.9%,0.2%,"$0,00",R$ 1.166.802.252,R$ 1.166.802.252,10.0
304.0,Casper Network  CSPR,"R$ 0,0885",0.3%,2.6%,4.9%,51.2%,R$ 31.128.180,R$ 1.161.164.764,R$ 1.202.185.088,97.0
305.0,KOGE  KOGE,"R$ 340,98",0.9%,5.3%,24.6%,26.1%,R$ 3.578.460.767,R$ 1.155.250.482,R$ 1.155.250.482,10.0
306.0,Harmony  ONE,"R$ 0,07863",0.1%,3.6%,0.9%,3.2%,R$ 72.185.864,R$ 1.146.820.620,R$ 1.148.768.582,10.0
307.0,USDa  USDA,"R$ 5,66",0.0%,0.5%,0.3%,0.4%,R$ 570.064,R$ 1.142.703.558,R$ 1.142.703.558,10.0
308.0,Solayer  LAYER,"R$ 5,41",0.5%,3.3%,0.9%,61.7%,R$ 189.096.529,R$ 1.135.508.209,R$ 5.407.181.948,21.0
309.0,Echelon Prime  PRIME,"R$ 18,79",0.8%,3.7%,10.8%,9.8%,R$ 40.439.538,R$ 1.122.758.424,R$ 2.093.069.529,54.0
310.0,Holo  HOT,"R$ 0,00627",0.9%,2.4%,1.4%,0.9%,R$ 33.870.748,R$ 1.112.774.668,R$ 1.112.774.668,10.0
311.0,TDCCP  TDCCP,"R$ 1,72",2.5%,6.3%,13.5%,-,R$ 3.594.585,R$ 1.105.001.290,R$ 1.105.001.290,10.0
312.0,IoTeX  IOTX,"R$ 0,1163",0.5%,3.1%,0.9%,5.1%,R$ 41.069.897,R$ 1.097.926.337,R$ 1.097.926.337,10.0
313.0,Siacoin  SC,"R$ 0,0196",0.4%,3.0%,0.8%,4.0%,R$ 81.082.740,R$ 1.097.204.336,R$ 1.183.907.642,93.0
314.0,AgentFun.AI  AGENTFUN,"R$ 10,96",0.3%,3.4%,0.2%,1.6%,"R$ 63.016,61",R$ 1.096.125.435,R$ 1.096.125.435,10.0
315.0,Wrapped Beacon ETH  WBETH,"R$ 15.406,19",0.0%,1.9%,1.7%,40.7%,R$ 29.572.832,R$ 1.093.962.630,R$ 1.093.962.630,10.0
316.0,Wrapped Ether (Mantle Bridge)  WETH,"R$ 14.385,93",0.1%,1.5%,1.6%,40.3%,R$ 9.123.872,R$ 1.089.600.798,R$ 1.089.600.798,10.0
317.0,Binance-Peg SOL  SOL,"R$ 985,97",0.1%,2.1%,5.6%,16.6%,R$ 19.967.626,R$ 1.084.312.613,R$ 1.084.312.613,10.0
318.0,Vana  VANA,"R$ 34,99",0.5%,7.0%,8.6%,0.2%,R$ 100.640.044,R$ 1.077.384.422,R$ 4.197.601.643,26.0
319.0,Stargate Finance  STG,"R$ 1,10",0.3%,3.7%,1.3%,7.2%,R$ 26.328.037,R$ 1.065.918.353,R$ 1.097.228.054,97.0
320.0,Solana Swap  SOS,"R$ 1,06",0.2%,2.0%,3.4%,8.7%,R$ 27.001.613,R$ 1.065.522.668,R$ 1.065.522.668,10.0
321.0,yearn.finance  YFI,"R$ 31.512,21",0.3%,1.9%,1.1%,1.2%,R$ 93.858.834,R$ 1.065.125.579,R$ 1.154.986.629,92.0
322.0,Babylon  BABY,"R$ 0,4643",0.5%,4.5%,2.8%,2.0%,R$ 250.002.847,R$ 1.063.489.740,R$ 4.643.137.407,23.0
323.0,Polymesh  POLYX,"R$ 0,9126",0.1%,2.4%,1.2%,1.3%,R$ 15.990.761,R$ 1.062.660.545,R$ 1.062.660.545,10.0
324.0,Drift Protocol  DRIFT,"R$ 3,52",0.5%,2.6%,0.7%,17.1%,R$ 126.092.980,R$ 1.061.491.030,R$ 3.522.757.420,3.0
325.0,Purr  PURR,"R$ 1,77",3.6%,7.8%,120.5%,189.3%,R$ 136.191.787,R$ 1.058.446.136,R$ 1.058.447.907,10.0
326.0,Mask Network  MASK,"R$ 10,53",1.7%,16.3%,23.6%,54.1%,R$ 778.185.574,R$ 1.055.179.780,R$ 1.055.179.780,10.0
327.0,aixbt by Virtuals  AIXBT,"R$ 1,13",0.6%,20.5%,10.4%,32.4%,R$ 776.822.992,R$ 1.051.056.276,R$ 1.130.968.287,93.0
328.0,Level USD  LVLUSD,"R$ 5,67",0.1%,0.5%,0.4%,0.4%,R$ 12.074.031,R$ 1.046.424.285,R$ 1.046.424.285,10.0
329.0,Elixir deUSD  DEUSD,"R$ 5,67",0.0%,0.4%,0.5%,0.4%,R$ 1.884.357,R$ 1.043.233.357,R$ 1.043.233.357,10.0
